Row ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Order ID,Order Date,Ship Date,Ship Mode
6600,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.6808,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,CA-2014-154095,2014-12-02,2014-12-07,Standard Class
2848,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0.0,15.7584,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,CA-2017-157854,2017-04-08,2017-04-15,Standard Class
3458,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.512,3,0.2,2.2512,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,CA-2017-136448,2017-09-16,2017-09-18,First Class
7439,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.132,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,CA-2015-145457,2015-03-24,2015-03-27,Second Class
3568,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,0.6,-12.0064,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220,Central,CA-2016-137176,2016-09-09,2016-09-14,Second Class
4676,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,2,0.2,1.5008,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CA-2017-139416,2017-03-27,2017-03-29,Second Class
5584,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037,West,CA-2014-116673,2014-12-15,2014-12-19,Second Class
5789,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,CA-2017-115070,2017-04-10,2017-04-14,Second Class
5746,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,21.56,7,0.0,6.8992,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,US-2017-147886,2017-03-28,2017-03-31,First Class
7528,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.24,3,0.0,2.9568,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,US-2017-106145,2017-09-26,2017-09-26,Same Day
2635,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,CA-2015-116750,2015-07-05,2015-07-10,Second Class
5557,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,CA-2015-125066,2015-12-14,2015-12-18,Standard Class
8298,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,US-2015-158911,2015-07-05,2015-07-11,Standard Class
7203,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,CA-2016-120369,2016-10-28,2016-10-28,Same Day
9593,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6,-378.4,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,US-2016-105452,2016-07-28,2016-08-01,Standard Class
7879,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,CA-2016-160241,2016-11-29,2016-12-04,Second Class
8965,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,CA-2016-157280,2016-11-05,2016-11-07,First Class
9555,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,0.2,9.779,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,CA-2015-111612,2015-11-28,2015-12-02,Standard Class
5898,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,CA-2016-167682,2016-04-03,2016-04-09,Standard Class
7491,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0.0,33.0708,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90032,West,CA-2015-108672,2015-09-10,2015-09-16,Standard Class
94,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,CA-2015-149587,2015-01-31,2015-02-05,Second Class
5159,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14.224,2,0.6,-10.3124,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,CA-2017-163006,2017-06-30,2017-07-04,Second Class
4141,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CA-2017-127313,2017-12-01,2017-12-04,First Class
3989,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,US-2016-159415,2016-04-17,2016-04-22,Standard Class
9079,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0.0,34.9888,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,CA-2016-108105,2016-02-16,2016-02-23,Standard Class
4419,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3,0.2,-21.4704,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East,CA-2014-160157,2014-12-20,2014-12-27,Standard Class
8984,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,CA-2016-110898,2016-03-06,2016-03-12,Standard Class
130,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,US-2016-125969,2016-11-06,2016-11-10,Second Class
5193,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0.0,43.736,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,CA-2014-101560,2014-11-28,2014-12-01,Second Class
9709,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0.0,5.5888,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,CA-2016-161746,2016-10-21,2016-10-27,Standard Class
6792,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0.0,2.7944,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West,CA-2016-162348,2016-11-10,2016-11-15,Standard Class
3977,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,US-2016-116400,2016-10-22,2016-10-24,First Class
5024,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,CA-2016-133795,2016-12-18,2016-12-24,Standard Class
8546,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,CA-2016-119074,2016-03-27,2016-03-31,Standard Class
4575,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0.0,8.7048,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,CA-2016-139395,2016-12-12,2016-12-18,Standard Class
3077,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,5,0.6,-14.229,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,CA-2014-143903,2014-07-20,2014-07-24,Standard Class
6679,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,46.872,7,0.2,3.5154,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,CA-2014-150329,2014-10-10,2014-10-14,Standard Class
3471,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,94122,West,US-2016-150035,2016-12-01,2016-12-05,Standard Class
1256,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,CA-2017-144638,2017-03-10,2017-03-14,Standard Class
7626,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0.0,19.5858,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,CA-2015-136805,2015-05-23,2015-05-27,Second Class
8934,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,CA-2016-102134,2016-03-14,2016-03-19,Standard Class
1337,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008,West,US-2017-123281,2017-04-02,2017-04-07,Standard Class
1265,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0.0,10.881,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,CA-2016-155992,2016-10-01,2016-10-02,First Class
2189,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2,0.0,25.473,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,CA-2017-143063,2017-08-10,2017-08-15,Standard Class
2295,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0.0,38.2095,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,CA-2017-127929,2017-12-23,2017-12-27,Standard Class
8134,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,CA-2015-131352,2015-10-08,2015-10-13,Standard Class
4376,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,0.0,63.6825,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,CA-2014-166954,2014-04-25,2014-04-30,Standard Class
74,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,US-2015-134026,2015-04-26,2015-05-02,Standard Class
2437,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,0.0,114.6285,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401,West,CA-2017-140053,2017-07-03,2017-07-10,Standard Class
5323,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,US-2017-162558,2017-10-02,2017-10-05,First Class
1330,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,CA-2016-142762,2016-05-23,2016-05-27,Standard Class
3312,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0.0,38.038,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,CA-2016-162747,2016-03-20,2016-03-25,Second Class
1239,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,CA-2014-127012,2014-08-11,2014-08-15,Standard Class
9592,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.6,-9.88,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,US-2016-105452,2016-07-28,2016-08-01,Standard Class
7388,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.0,387.5676,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,CA-2016-105732,2016-09-13,2016-09-18,Standard Class
1302,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0.0,83.0502,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153,South,CA-2016-137043,2016-12-23,2016-12-25,Second Class
37,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,0.6,-147.963,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,CA-2016-117590,2016-12-08,2016-12-10,First Class
9448,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,0.0,138.417,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,74133,Central,CA-2017-136882,2017-05-27,2017-06-03,Standard Class
1301,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0.0,166.1004,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153,South,CA-2016-137043,2016-12-23,2016-12-25,Second Class
2128,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.4944,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,CA-2015-134859,2015-10-04,2015-10-09,Standard Class
7142,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,CA-2017-128783,2017-07-09,2017-07-09,Same Day
5688,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,CA-2014-131541,2014-07-28,2014-07-28,Same Day
7321,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,CA-2017-100097,2017-11-26,2017-11-29,Second Class
2981,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2,0.2,4.3296,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,CA-2015-139850,2015-06-12,2015-06-17,Standard Class
4230,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,-348.6294,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,CA-2017-100223,2017-07-05,2017-07-10,Standard Class
948,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,US-2017-110576,2017-11-28,2017-12-02,Standard Class
4050,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,CA-2017-136350,2017-06-24,2017-06-26,Second Class
7497,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,CA-2017-121048,2017-07-14,2017-07-18,Standard Class
9239,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,43229,East,CA-2017-138156,2017-02-11,2017-02-14,First Class
8513,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,0.6,-77.4732,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,Central,CA-2016-144645,2016-02-02,2016-02-08,Standard Class
2712,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,9.1776,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,CA-2017-132430,2017-10-09,2017-10-11,First Class
5972,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,CA-2014-141726,2014-07-20,2014-07-22,First Class
751,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0.0,56.7864,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,CA-2017-126074,2017-10-02,2017-10-06,Standard Class
9637,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2,0.0,55.016,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,CA-2014-124702,2014-11-18,2014-11-25,Standard Class
7892,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0.0,137.54,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,CA-2016-148684,2016-12-25,2016-12-29,Standard Class
4075,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,CA-2017-108112,2017-11-15,2017-11-20,Standard Class
679,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,US-2017-119438,2017-03-18,2017-03-23,Standard Class
1238,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,CA-2016-144344,2016-10-28,2016-10-28,Same Day
1675,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,CA-2015-143077,2015-09-17,2015-09-21,Standard Class
8373,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,CA-2016-113726,2016-11-24,2016-12-01,Standard Class
8432,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0.0,112.422,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,21215,East,CA-2017-155621,2017-11-08,2017-11-13,Standard Class
1257,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,CA-2017-144638,2017-03-10,2017-03-14,Standard Class
6445,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,CA-2016-101161,2016-10-13,2016-10-20,Standard Class
2213,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035,East,CA-2017-107874,2017-11-21,2017-11-25,Standard Class
8581,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,CA-2014-130673,2014-05-20,2014-05-22,Second Class
6300,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0.0,9.5571,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,CA-2017-107314,2017-11-30,2017-12-03,First Class
9599,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.4688,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823,West,CA-2015-149517,2015-09-19,2015-09-23,Standard Class
5452,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.9792,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,US-2014-119081,2014-09-12,2014-09-19,Standard Class
7749,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.4688,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,CA-2015-133242,2015-06-18,2015-06-24,Standard Class
3121,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,3,0.2,7.3008,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,CA-2015-121720,2015-06-11,2015-06-12,First Class
8526,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,CA-2017-161172,2017-03-16,2017-03-16,Same Day
9058,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,0.0,23.9232,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,CA-2015-149097,2015-10-20,2015-10-24,Standard Class
4582,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,CA-2016-120250,2016-09-19,2016-09-22,First Class
6542,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.0,23.7864,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,US-2017-107888,2017-11-16,2017-11-19,First Class
8889,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0.0,107.0388,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,CA-2017-103968,2017-12-01,2017-12-07,Standard Class
2166,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,CA-2016-154018,2016-10-13,2016-10-19,Standard Class
1382,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,US-2016-100566,2016-09-03,2016-09-09,Standard Class
6615,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,CA-2015-107678,2015-04-21,2015-04-28,Standard Class
1197,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,1,0.2,-2.0988,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,US-2015-130519,2015-09-15,2015-09-15,Same Day
703,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,CA-2016-163755,2016-11-04,2016-11-08,Second Class
8116,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,CA-2017-101014,2017-08-29,2017-09-04,Standard Class
7270,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,31.5776,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,CA-2016-133368,2016-01-14,2016-01-20,Standard Class
426,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,CA-2017-149160,2017-11-23,2017-11-26,Second Class
1489,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,CA-2015-140410,2015-11-03,2015-11-07,Standard Class
560,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,CA-2017-118731,2017-11-20,2017-11-22,Second Class
7234,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0.0,44.304,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,CA-2016-137337,2016-03-08,2016-03-12,Standard Class
